Bank Name,Holding Company,Rank,Bank ID,Location,Charter,Consol Assets ($M),Domestic Assets ($M),Domestic %,Cuml %,Branches Domestic,Branches Foreign,Foreign Exposure (Y/N)
RIO BK,RIO FNCL SVC,946,956750,"MCALLEN, TX",SNM,884,884,100,97,15,0,N
FIRST TX BK,FIRST TX BC,947,444350,"GEORGETOWN, TX",SNM,882,882,100,97,6,0,N
FIRST NB,FIRST GRANBURY BC,948,329952,"GRANBURY, TX",NAT,882,882,100,97,7,0,N
SECURITY ST BK,BRISCOE RANCH,949,839068,"PEARSALL, TX",SNM,881,881,100,97,6,0,N
SCHERTZ B&TC,SCHERTZ BSHRS CORP,950,583268,"SCHERTZ, TX",SNM,880,880,100,97,5,0,N
FIRST ST BK,FIRST ST CORP,951,924236,"WAYNESBORO, MS",SNM,877,877,100,97,13,0,N
FIRST B&TC,,952,1228034,"DUNCAN, OK",SNM,877,877,100,97,12,0,N
FIRST NB,INDUSTRY BSHRS,953,342362,"SHINER, TX",NAT,877,877,100,97,4,0,N
AFFINITY BK NA,AFFINITY BSHRS,954,321273,"COVINGTON, GA",NAT,874,874,100,97,2,0,N
FIRST CAP BK,FIRST CAP BSHRS,955,2849463,"CHARLESTON, SC",SNM,874,874,100,97,3,0,N
PILOT GROVE SVG BK,PILOT GROVE SVGS BK ESOP,956,585749,"PILOT GROVE, IA",SNM,873,873,100,97,13,0,N
FIRST CMRL BK,FIRST CMRL BSHRS,957,2948058,"JACKSON, MS",SNM,872,872,100,97,4,0,N
NEWFIELD NB,NEWFIELD BC,958,632410,"NEWFIELD, NJ",NAT,871,871,100,97,10,0,N
FIRST SECURITY BK,SECURITY CAPITAL CORP,959,718145,"BATESVILLE, MS",SNM,871,871,100,97,16,0,N
SECURITY ST BK,SECURITY BSHRS,960,319551,"SCOTT CITY, KS",SNM,871,871,100,97,3,0,N
FIRST AMER B&TC,FIRST AMER BC,961,921039,"ATHENS, GA",SNM,870,870,100,97,6,0,N
COMMUNITY NB,COMMUNITY BSHRS,962,354552,"SENECA, KS",NAT,868,868,100,97,5,0,N
UNITED S BK,UNISOUTH,963,327435,"UMATILLA, FL",SNM,866,866,100,97,13,0,N
FIRST NB OF MIDDLE TN,FIRST MCMINNVILLE CORP,964,87234,"MCMINNVILLE, TN",NAT,866,866,100,97,9,0,N
AMERASIA BK,,965,1169650,"FLUSHING, NY",SNM,865,865,100,97,6,0,N
HEARTLAND BK,GENEVA ST CO,966,88455,"GENEVA, NE",SNM,864,864,100,97,14,0,N
FIRST CMRL BK USA,,967,2332910,"ALHAMBRA, CA",SNM,863,863,100,97,7,0,N
NEW MILLENNIUM BK,NMB FC,968,2833882,"FORT LEE, NJ",SNM,862,862,100,97,9,0,N
JUNIATA VALLEY BK,JUNIATA VALLEY FNCL CORP,969,215710,"MIFFLINTOWN, PA",SNM,862,862,100,97,14,0,N
TRIAD BK,TRIAD BC,970,3374382,"FRONTENAC, MO",SNM,859,859,100,97,1,0,N
TRADITIONS BK,TRADITIONS BC,971,3145797,"YORK, PA",SNM,859,859,100,97,7,0,N
BALLSTON SPA NB,BALLSTON SPA BC,972,505,"BALLSTON SPA, NY",NAT,858,858,100,97,12,0,N
NEW PEOPLES BK,NEW PEOPLES BSHRS,973,2736451,"HONAKER, VA",SMB,855,855,100,97,16,0,N
BANK OF EASTERN OR,BEO BC,974,14865,"HEPPNER, OR",SNM,853,853,100,97,20,0,N
PLAINS ST BK,PLAINS ACQ CORP,975,972862,"HUMBLE, TX",SNM,852,852,100,97,5,0,N
AXIOM BK NA,AXIOM BSHRS,976,408875,"MAITLAND, FL",NAT,852,852,100,97,6,0,N
COMMUNITY BK,MANSFIELD BSHRS,977,974754,"MANSFIELD, LA",SNM,850,850,100,97,11,0,N
INDUSTRY ST BK,INDUSTRY BSHRS,978,733054,"INDUSTRY, TX",SNM,850,850,100,97,3,0,N
KILLBUCK SVGS BK CO,KILLBUCK BSHRS,979,1017425,"KILLBUCK, OH",SMB,850,850,100,97,10,0,N
PINNACLE BK,,980,3455227,"MORGAN HILL, CA",SNM,850,850,100,97,4,0,N
OAKWOOD BK,OAKWOOD BSHRS,981,960560,"DALLAS, TX",SNM,848,848,100,97,5,0,N
FARMERS NB,PROPHETSTOWN BKG CO,982,933041,"PROPHETSTOWN, IL",NAT,848,848,100,97,2,0,N
MODERN BK NA,MODERN BK MGMT LLC,983,2398701,"NEW YORK, NY",NAT,847,847,100,97,0,0,Y
FARMERS BK,FIRST FARMERS BSHRS,984,901938,"PORTLAND, TN",SNM,846,846,100,97,8,0,N
PEOPLES BK,PEOPLES FC,985,870539,"BILOXI, MS",SNM,846,846,100,97,16,0,N
LEGENDS BK,LEGENDS FNCL HOLD,986,2745426,"CLARKSVILLE, TN",SNM,843,843,100,97,9,0,N
VISIONBANK OF IA,VISIONBANKSHARES,987,269049,"AMES, IA",SMB,843,843,100,97,12,0,N
TEXAS NB,TNB BSHRS,988,497954,"MERCEDES, TX",NAT,841,841,100,97,8,0,N
TEXAS NB,TEXAS NAT BC,989,739355,"JACKSONVILLE, TX",NAT,841,841,100,97,8,0,N
FRONTIER BK OF TX,FRONTIER CMNTY BSHRS,990,3472046,"ELGIN, TX",SNM,841,841,100,97,6,0,N
SECURITY BK,PAWNEE HC,991,516855,"TULSA, OK",SMB,840,840,100,97,0,0,N
BANKIOWA,FIDELITY BAN CORP,992,737548,"CEDAR RAPIDS, IA",SNM,836,836,100,97,12,0,N
CNB BK,CARLSBAD BC,993,219651,"CARLSBAD, NM",SNM,836,836,100,97,2,0,N
GRASSHOPPER BK NA,GRASSHOPPER BC,994,5210989,"NEW YORK, NY",NAT,836,836,100,97,0,0,N
TRUSTAR BK,,995,5349218,"GREAT FALLS, VA",SNM,834,834,100,97,2,0,N
INSBANK,INSCORP,996,2877345,"NASHVILLE, TN",SMB,833,833,100,97,1,0,N
STATE BK,LIZTON FC,997,345747,"BROWNSBURG, IN",SNM,832,832,100,97,9,0,N
VERMILLION ST BK,VERMILLION BSHRS,998,208057,"VERMILLION, MN",SNM,832,832,100,97,5,0,N
BANK OF CHARLES TOWN,POTOMAC BSHRS,999,1014125,"CHARLES TOWN, WV",SNM,831,831,100,97,8,0,N
PEOPLES B&TC CO,LINCOLN CTY BC,1000,909055,"TROY, MO",SMB,830,830,100,97,8,0,N
TEXAS BK,HENDERSON TX BSHRS,1001,414764,"HENDERSON, TX",SNM,826,826,100,97,10,0,N
HAWAII NB,HAWAII NAT BSHRS,1002,915065,"HONOLULU, HI",NAT,826,826,100,97,9,0,N
RESOURCE BK NA,RESOURCE BSHRS,1003,235530,"DEKALB, IL",NAT,825,825,100,97,13,0,N
CLEAR FORK BK NA,ALBANY BSHRS,1004,340751,"ALBANY, TX",NAT,825,825,100,97,5,0,N
HICKORY POINT B&TC,FIRST IL CORP,1005,550635,"DECATUR, IL",SNM,824,824,100,97,9,0,N
FIRST CMNTY BK OF TN,FIRST CMNTY BC,1006,1188772,"SHELBYVILLE, TN",SNM,824,824,100,97,3,0,N
HARMONY BK,HARMONY BSHRS,1007,3297490,"DALLAS, TX",SNM,823,823,100,97,10,0,N
FIRST BK,FIRST BC,1008,451068,"KETCHIKAN, AK",SNM,822,822,100,97,7,0,N
OLD FT BKG CO,OLD FT BKG CO ESOP,1009,564324,"OLD FORT, OH",SNM,821,821,100,97,9,0,N
OXFORD BK,OXFORD BK CORP,1010,448040,"OXFORD, MI",SMB,821,821,100,97,8,0,N
MECHANICS BK,MECHANICS FNCL CORP,1011,943675,"MANSFIELD, OH",SNM,821,821,100,97,8,0,N
DIAMOND BK,BAINUM BANCORP,1012,27847,"MURFREESBORO, AR",SMB,820,820,100,97,13,0,N
FOCUS BK,SECURITY STATE BSHRS,1013,498148,"CHARLESTON, MO",SNM,820,820,100,97,10,0,N
NEWTEK BK NA,NEWTEKONE,1014,502111,"MIAMI, FL",NAT,819,819,100,97,0,0,N
UNIFIED BK,UNITED BC,1015,584724,"MARTINS FERRY, OH",SNM,818,818,100,97,17,0,N
WESTBURY BK,WESTBURY BC,1016,524971,"WAUKESHA, WI",SNM,817,817,100,97,8,0,N
AMERICAN BK&TR CO,FIRST BRECKINRIDGE BSHRS,1017,2919898,"BOWLING GREEN, KY",SNM,816,816,100,97,5,0,N
STONE BK,MO/ARK BSHRS,1018,913146,"MOUNTAIN VIEW, AR",SMB,814,814,100,97,6,0,N
DMB CMNTY BK,DMB CORP,1019,56548,"MADISON, WI",SNM,813,813,100,97,1,0,N
POINTS WEST CMNTY BK,FIRST NE BANCS,1020,444556,"WINDSOR, CO",SNM,813,813,100,97,20,0,N
PROGRESSIVE BK,PROGRESSIVE BC,1021,1007154,"MONROE, LA",SNM,812,812,100,98,8,0,N
1ST COLONIAL CMNTY BK,1ST COLONIAL BC,1022,2920773,"COLLINGSWOOD, NJ",SNM,810,810,100,98,2,0,N
BANK OF OLD MONROE,CUIVRE RIVER BSHRS,1023,880855,"OLD MONROE, MO",SNM,809,809,100,98,4,0,N
MAINSTREET CMNTY BK OF FLORI,NORTHSTAR FNCL GRP,1024,3217957,"DELAND, FL",SNM,807,807,100,98,7,0,N
FIRST S ST BK,FIRST BSHRS OF STEVENSON,1025,246134,"STEVENSON, AL",SNM,807,807,100,98,10,0,N
CITIZENS BK,CITIZENS BK ESOP RET SAV PLAN,1026,961259,"FARMINGTON, NM",SNM,807,807,100,98,5,0,N
PRAIRIE ST B&TC,AMERICAN CENT FNCL GRP,1027,1222948,"SPRINGFIELD, IL",SNM,803,803,100,98,17,0,N
GOLDEN ST BK,GOLDEN ST BC,1028,3224375,"GLENDALE, CA",SNM,802,802,100,98,1,0,N
PIONEER BK,CITIZENS BK GROUP,1029,920854,"MAPLETON, MN",SMB,799,799,100,98,5,0,N
FNBC BK,FNBC BC,1030,100843,"ASH FLAT, AR",SMB,799,799,100,98,15,0,N
FIRST NORTHERN BK OF WY,FIRST NAT BUFFALO BSHRS,1031,868956,"BUFFALO, WY",SMB,799,799,100,98,4,0,N
PEOPLES BK CO,PEOPLES HC,1032,702911,"COLDWATER, OH",SNM,798,798,100,98,6,0,N
FARMERS & MRCH BK,FARMERS & MRCHS BSHRS,1033,891226,"UPPERCO, MD",SNM,798,798,100,98,8,0,N
QUAIL CREEK BK,QUAIL CREEK BSHRS,1034,507152,"OKLAHOMA CITY, OK",SNM,798,798,100,98,0,0,N
FIRST ST BK,LOUISE BSHRS,1035,888552,"LOUISE, TX",SNM,797,797,100,98,12,0,N
FIRST NB OK,FIRST BC OF OK,1036,525053,"OKLAHOMA CITY, OK",NAT,797,797,100,98,3,0,N
BAC CMNTY BK,BAC FNCL,1037,5461,"STOCKTON, CA",SNM,796,796,100,98,7,0,N
BANK OF BOTETOURT,,1038,759625,"BUCHANAN, VA",SNM,794,794,100,98,12,0,N
WINTER PARK NB,,1039,5143788,"WINTER PARK, FL",NAT,794,794,100,98,0,0,N
COMMUNITY FIRST BK IN,COMMUNITY FIRST FC,1040,3165357,"KOKOMO, IN",SNM,793,793,100,98,7,0,N
FCN BK NA,FCN BANC CORP,1041,321947,"BROOKVILLE, IN",NAT,790,790,100,98,5,0,N
CITIZENS ST BK OF NEW CASTLE,TOWN FC,1042,1000641,"NEW CASTLE, IN",SNM,790,790,100,98,10,0,N
PEOPLES BK OF CMRC,PBCO FC,1043,2661861,"MEDFORD, OR",SNM,788,788,100,98,10,0,N
CITIZENS BK,,1044,126834,"CARTHAGE, TN",SNM,788,788,100,98,7,0,N
TRADITIONS BK,TRADITIONS BSHRS,1045,3194692,"CULLMAN, AL",SNM,787,787,100,98,5,0,N
FIRST FED CMNTY BK NA,FFD FC,1046,540775,"DOVER, OH",NAT,786,786,100,98,7,0,N
RELIABANK DAKOTA,BIG SIOUX FNCL,1047,108951,"ESTELLINE, SD",SNM,785,785,100,98,9,0,N
TERRABANK NA,,1048,238737,"MIAMI, FL",NAT,784,784,100,98,2,0,N
JONESBORO ST BK,JONESBORO BSHRS,1049,121651,"JONESBORO, LA",SNM,783,783,100,98,0,0,N
FIRST ST BK MIDDLEBURY,CRYSTAL VALLEY FC,1050,967046,"MIDDLEBURY, IN",SNM,783,783,100,98,5,0,N
PEACH ST B&TC,PEACH ST BSHRS,1051,3348468,"GAINESVILLE, GA",SNM,779,779,100,98,1,0,N
BANK OF THE WEST,GREATER SW BSHRS,1052,859552,"GRAPEVINE, TX",SNM,778,778,100,98,9,0,N
BLUE RIDGE B&TC,BLUE RIDGE BSHRS,1053,935250,"INDEPENDENCE, MO",SNM,778,778,100,98,7,0,N
FIRST CMNTY BK,FIRST SAN BENITO BSHRS CORP,1054,334264,"SAN BENITO, TX",SNM,777,777,100,98,8,0,N
MERCHANTS & MARINE BK,MERCHANTS & MARINE BC,1055,94139,"PASCAGOULA, MS",SNM,777,777,100,98,17,0,N
PARAGON BK,PARAGON FNCL SOLUTIONS,1056,3288452,"MEMPHIS, TN",SNM,775,775,100,98,8,0,N
CNB ST LOUIS BK,CARDINAL BC,1057,870650,"MAPLEWOOD, MO",SNM,774,774,100,98,5,0,N
C3BANK NA,C3 BC,1058,754068,"ENCINITAS, CA",NAT,773,773,100,98,3,0,N
DBA OR PACIFIC BK,OREGON PACIFIC BC,1059,160360,"FLORENCE, OR",SMB,772,772,100,98,5,0,N
MIDWEST BK,MIDWEST BK GROUP,1060,806958,"DETROIT LAKES, MN",SNM,771,771,100,98,6,0,N
WILSON & MUIR B&TC,WILSON & MUIR BANCORP,1061,899343,"BARDSTOWN, KY",SNM,771,771,100,98,10,0,N
FNB OXFORD BK,FIRST NATIONAL HC,1062,590640,"OXFORD, MS",SMB,771,771,100,98,5,0,N
FIRST NB,INDUSTRY BSHRS,1063,91754,"BELLVILLE, TX",NAT,770,770,100,98,2,0,N
MANUFACTURERS B&TC,MBT CORP,1064,215345,"FOREST CITY, IA",SNM,769,769,100,98,9,0,N
BNA BK,BNA BSHRS,1065,916745,"NEW ALBANY, MS",SNM,769,769,100,98,6,0,N
T BK NA,TECTONIC FNCL,1066,3284445,"DALLAS, TX",NAT,769,769,100,98,1,0,N
IXONIA BK,IXONIA BSHRS,1067,529341,"IXONIA, WI",SNM,768,768,100,98,6,0,N
SPIRITBANK,SPIRIT BC,1068,142955,"TULSA, OK",SNM,766,766,100,98,5,0,N
WEST SHORE BK,WEST SHORE BK CORP,1069,832546,"LUDINGTON, MI",SNM,766,766,100,98,8,0,N
PENDLETON CMNTY BK,ALLEGHENY BSHRS,1070,370020,"FRANKLIN, WV",SNM,765,765,100,98,12,0,N
HIGHLAND BK,HIGHLAND BSHRS,1071,764058,"SAINT MICHAEL, MN",SNM,759,759,100,98,7,0,N
CITIZENS TR BK,CITIZENS BSHRS CORP,1072,680130,"ATLANTA, GA",SMB,757,757,100,98,6,0,N
CUSB BK,HOW-WIN DEV CO,1073,900146,"CRESCO, IA",SMB,755,755,100,98,6,0,N
TIMBERLINE BK,TIMBERLINE BC,1074,3271986,"GRAND JUNCTION, CO",SNM,754,754,100,98,2,0,N
WESTERN BK,CIRCLE I BK GRP,1075,199463,"LUBBOCK, TX",SNM,754,754,100,98,9,0,N
FIRST UT BK,FIRST UT BC,1076,207872,"SALT LAKE CITY, UT",SNM,753,753,100,98,6,0,N
ARTHUR ST BK,,1077,591320,"UNION, SC",SNM,753,753,100,98,68,0,N
HIAWATHA NB,LAKE SHORE III CORP,1078,505550,"HAGER CITY, WI",NAT,752,752,100,98,6,0,N
FORTRESS BK,FIRST ST BC,1079,953535,"PEORIA, IL",SNM,749,749,100,98,9,0,N
FREEDOM BK,FREEDOM BC,1080,3729124,"MAYWOOD, NJ",SNM,749,749,100,98,4,0,N
BANK OF SUN PRAIRIE,BOSP BSHRS,1081,124344,"SUN PRAIRIE, WI",SNM,748,748,100,98,4,0,N
ITASCA B&TC,ITASCA BC,1082,812436,"ITASCA, IL",SNM,748,748,100,98,1,0,N
F&M BK,F&M BSHRS,1083,163857,"EDMOND, OK",SNM,747,747,100,98,7,0,N
PRIME ALLI BK,,1084,3309571,"WOODS CROSS, UT",SNM,746,746,100,98,0,0,N
VILLAGE BK,VILLAGE BK & TR FC,1085,2760232,"MIDLOTHIAN, VA",SNM,746,746,100,98,8,0,N
FRANKLIN B&TC,FRANKLIN BANCORP,1086,493844,"FRANKLIN, KY",SNM,745,745,100,98,4,0,N
PROSPECT BK,EDGAR CTY BANC SHARES,1087,738143,"PARIS, IL",SNM,745,745,100,98,10,0,N
HEBRON SVG BK,HSB BANCORP,1088,780722,"HEBRON, MD",SNM,745,745,100,98,12,0,N
WESTERN CMRC BK,WESTERN CMRC BSHRS CARLSBAD,1089,169756,"CARLSBAD, NM",SNM,745,745,100,98,11,0,N
NORTHEAST BK,NORTHEAST SECURITIES CORP,1090,689357,"MINNEAPOLIS, MN",SNM,743,743,100,98,2,0,N
BANK OF BRIDGER NA,BRIDGER CO,1091,17950,"BRIDGER, MT",NAT,743,743,100,98,11,0,N
MRV BKS,MRV FNCL CORP,1092,3482111,"SAINTE GENEVIEVE, MO",SNM,743,743,100,98,4,0,N
DAIRY ST BK,DAIRY ST BC,1093,57451,"RICE LAKE, WI",SNM,741,741,100,98,11,0,N
FIRST NB NORTH,WALKER BAN CO,1094,805755,"WALKER, MN",NAT,740,740,100,98,9,0,N
FIRST BK OF GREENWICH,FIRST GREENWICH FNCL,1095,3466988,"COS COB, CT",SNM,740,740,100,98,2,0,N
INDUSTRIAL BK,IBW FC,1096,536527,"WASHINGTON, DC",SNM,739,739,100,98,8,0,N
ROYAL BK,ROYAL BSHRS,1097,532042,"ELROY, WI",SNM,739,739,100,98,20,0,N
21ST CENTURY BK,CROSSTOWN HC,1098,340256,"LORETTO, MN",SNM,738,738,100,98,6,0,N
CUMBERLAND VALLEY NB&TC,CUMBERLAND VALLEY FNCL CO,1099,647218,"EAST BERNSTADT, KY",NAT,736,736,100,98,14,0,N
MINSTER BK,MINSTER FNCL CORP,1100,604024,"MINSTER, OH",SMB,734,734,100,98,6,0,N
ALLIANCE BK,ALLIANCE FS,1101,166652,"LAKE CITY, MN",SNM,733,733,100,98,5,0,N
LEGACY BK,COLWICH FC,1102,785950,"COLWICH, KS",SNM,732,732,100,98,8,0,N
BANK OF NEW GLARUS,BANCORP OF NEW GLARUS,1103,797140,"NEW GLARUS, WI",SNM,729,729,100,98,7,0,N
CENTENNIAL BK,F&M BSHRS,1104,531250,"TREZEVANT, TN",SNM,728,728,100,98,10,0,N
FIRST BK,PIONEER BC,1105,131436,"CLEWISTON, FL",SNM,728,728,100,98,6,0,N
CITIZENS 1ST BK,,1106,869663,"TYLER, TX",SMB,728,728,100,98,3,0,N
FIRST LIBERTY BK,FIRST LIBERTY HOLD LLC,1107,898850,"OKLAHOMA CITY, OK",SNM,727,727,100,98,2,0,N
FIELD & MAIN BK,FIELD & MAIN BC,1108,618740,"HENDERSON, KY",SMB,727,727,100,98,5,0,N
HOME ST BK NA,HOME ST BC,1109,696430,"CRYSTAL LAKE, IL",NAT,727,727,100,98,6,0,N
CAROLINA B&TC,FIRST CAROLINA BSHRS CORP,1110,355120,"LAMAR, SC",SNM,726,726,100,98,13,0,N
WESTERN ST BK,WHITCORP FC,1111,988153,"GARDEN CITY, KS",SNM,725,725,100,98,8,0,N
TEXAS HERITAGE NB,DAINGERFIELD HC,1112,824653,"DAINGERFIELD, TX",NAT,725,725,100,98,5,0,N
BANK OF HOUSTON,BOH HOLDS,1113,583754,"HOUSTON, TX",SNM,722,722,100,98,1,0,N
FIRST ST BK,JANE AUSTIN CHAPMAN LP,1114,264455,"ATHENS, TX",SNM,721,721,100,98,12,0,N
FARMERS ST BK,FARMERS ST FC,1115,475354,"VICTOR, MT",SMB,721,721,100,98,9,0,N
LEA CTY ST BK,LEA CTY BSHRS,1116,1015252,"HOBBS, NM",SMB,719,719,100,98,2,0,N
FIRST SVC BK,FIRST SERVICE BSHRS,1117,458544,"GREENBRIER, AR",SNM,717,717,100,98,9,0,N
FIRST BK,FIRST WAVERLY CORP,1118,376442,"WAVERLY, IA",SMB,716,716,100,98,8,0,N
NORTHWESTERN BK,NW BSHRS,1119,153054,"CHIPPEWA FALLS, WI",SMB,716,716,100,98,6,0,N
NATIONAL CAPITAL BK OF WA,NATIONAL CAP BC,1120,791821,"WASHINGTON, DC",NAT,716,716,100,98,3,0,N
FIRST OPTION BK,OSAWATOMIE AGY,1121,285852,"OSAWATOMIE, KS",SMB,715,715,100,98,9,0,N
CITY ST BK,ALBRECHT FS,1122,252041,"NORWALK, IA",SNM,715,715,100,98,7,0,N
PROMISEONE BK,PROMISEONE BC,1123,3832127,"DULUTH, GA",SNM,715,715,100,98,6,0,N
DECORAH B&TC,SECURITY AGY,1124,872047,"DECORAH, IA",SNM,714,714,100,98,2,0,N
HEARTLAND NB,HEARTLAND BSHRS,1125,2800491,"SEBRING, FL",NAT,713,713,100,98,3,0,N
FIRST MW BK OF THE OZARKS,MIDWEST BC INC & AFFIL ESOP TR,1126,228158,"POPLAR BLUFF, MO",SNM,712,712,100,98,10,0,N
LUZERNE BK,PENNS WOODS BC,1127,501815,"LUZERNE, PA",SNM,712,712,100,98,7,0,N
ALBANY B&TC NA,ALBANK CORP,1128,2732,"CHICAGO, IL",NAT,711,711,100,98,3,0,N
PRIMEBANK,PRIMEBANK,1129,671147,"LE MARS, IA",SMB,710,710,100,98,3,0,N
BEACON CMNTY BK,BEACON HC,1130,5136959,"MOUNT PLEASANT, SC",SNM,710,710,100,98,5,0,N
THREAD BK,THREAD BC,1131,841838,"ROGERSVILLE, TN",SNM,709,709,100,98,1,0,N
PENNIAN BK,FIRST CMNTY FNCL CORP,1132,212018,"MIFFLINTOWN, PA",SNM,708,708,100,98,9,0,N
FIRST CENT ST BK,OHNWARD BSHRS,1133,639549,"DE WITT, IA",SNM,707,707,100,98,5,0,N
PRIMARY BK,,1134,4845861,"BEDFORD, NH",SNM,707,707,100,98,3,0,N
TEXAS GULF BK NA,TEXAS GULF BSHRS,1135,514655,"HOUSTON, TX",NAT,706,706,100,98,8,0,N
COMMERCE BK,INTERNATIONAL BSHRS CORP,1136,625159,"LAREDO, TX",SNM,703,703,100,98,2,0,N
PLATTE VALLEY BK,PLATTE VALLEY FS CO,1137,580155,"TORRINGTON, WY",SMB,702,702,100,98,5,0,N
MACON B&TC,MACON BANCTRUST,1138,709639,"LAFAYETTE, TN",SNM,701,701,100,98,7,0,N
SOUTH LA BK,SOUTH LA FC,1139,616036,"HOUMA, LA",SNM,700,700,100,98,7,0,N
HARFORD BK,,1140,660927,"ABERDEEN, MD",SNM,700,700,100,98,6,0,N
MOUNTAIN PACIFIC BK,MOUNTAIN PACIFIC BC,1141,3459207,"EVERETT, WA",SNM,700,700,100,98,3,0,N
WILMINGTON TR NA,M&T BK CORP,1142,2265456,"WILMINGTON, DE",NAT,699,699,100,98,3,0,N
FIRST UNITED BK,FIRST HC OF PARK RIVER,1143,1011955,"PARK RIVER, ND",SNM,697,697,100,98,15,0,N
CHIPPEWA VALLEY BK,CHIPPEWA VALLEY AGY LTD,1144,779650,"HAYWARD, WI",SNM,696,696,100,98,13,0,N
TOWN & COUNTRY BK,TOWN & COUNTRY BSHRS,1145,487357,"SALEM, MO",SMB,695,695,100,98,9,0,N
FIRST ST BK OF LIVINGSTON,EAST TX BSHRS,1146,884358,"LIVINGSTON, TX",SMB,695,695,100,98,7,0,N
UBANK,UBANK HOLDS,1147,917555,"HUNTINGTON, TX",SNM,695,695,100,98,7,0,N
FARMERS & MRCH BK,FMB BSHRS,1148,763930,"LAKELAND, GA",SNM,695,695,100,98,5,0,N
AMERICAN PLUS BK NA,,1149,3623110,"ARCADIA, CA",NAT,695,695,100,98,2,0,N
KLEBERG BK NA,KLEBERG & CO BKR,1150,556459,"KINGSVILLE, TX",NAT,694,694,100,98,3,0,N
FARMERS B&TC,FARMERS BANCORP MARION KY,1151,262741,"MARION, KY",SNM,694,694,100,98,9,0,N
PILGRIM BK,PILGRIM BC,1152,911160,"PITTSBURG, TX",SNM,693,693,100,98,12,0,N
FIRST FREEDOM BK,FIRST FREEDOM BSHRS,1153,3437148,"LEBANON, TN",SNM,693,693,100,98,5,0,N
FIRST CENTURY BK,CLAIBORNE HC,1154,999935,"TAZEWELL, TN",SNM,693,693,100,98,7,0,N
PEOPLES CMNTY BK,GREENVILLE BSHRS,1155,784159,"GREENVILLE, MO",SNM,692,692,100,98,15,0,N
FREEDOM BK OF SOUTHERN MO,FREEDOM BSHRS OF SOUTHERN MO,1156,2835103,"CASSVILLE, MO",SNM,691,691,100,98,6,0,N
COUNTYBANK,TCB CORP,1157,271529,"GREENWOOD, SC",SNM,690,690,100,98,7,0,N
PREMIER BK MN,PB FAMILY BSHRS,1158,1481745,"HASTINGS, MN",SNM,690,690,100,98,11,0,N
FAYETTEVILLE BK,INDUSTRY BSHRS,1159,450753,"FAYETTEVILLE, TX",SNM,689,689,100,98,2,0,N
CLIMATE FIRST BK,CLIMATE FIRST BC,1160,5592340,"SAINT PETERSBURG, FL",SNM,688,688,100,98,2,0,N
CLASSIC BK NA,CAMERON FC,1161,182951,"CAMERON, TX",NAT,686,686,100,98,6,0,N
BAKER BOYER NB,BAKER BOYER BC,1162,69678,"WALLA WALLA, WA",NAT,686,686,100,98,5,0,N
NORTHUMBERLAND NB,NORTHUMBERLAND BC,1163,70414,"NORTHUMBERLAND, PA",NAT,686,686,100,98,6,0,N
JEFF BK,JEFFERSONVILLE BC,1164,306908,"JEFFERSONVILLE, NY",SNM,684,684,100,98,9,0,N
BANK OF SOUTHSIDE VA,BANK OF SOUTHSIDE VA CORP,1165,610128,"CARSON, VA",SNM,683,683,100,98,14,0,N
SIMPLYBANK,,1166,724230,"DAYTON, TN",SNM,683,683,100,98,13,0,N
PEOPLES ST BK,PEOPLES BC,1167,326344,"NEWTON, IL",SNM,683,683,100,98,8,0,N
QUEENSTOWN BK OF MD,QUEENSTOWN BC OF MD,1168,429021,"QUEENSTOWN, MD",SNM,683,683,100,98,8,0,N
CITIZENS BK WV,CITIZENS FC,1169,481627,"ELKINS, WV",SNM,682,682,100,98,5,0,N
GREEN BELT B&TC,GREEN BELT BC,1170,803649,"IOWA FALLS, IA",SNM,681,681,100,98,8,0,N
UNION ST BK,DOCKING BSHRS,1171,227151,"ARKANSAS CITY, KS",SMB,680,680,100,98,11,0,N
COMMUNITY FIRST BK,COMMUNITY FIRST BC,1172,1440117,"WALHALLA, SC",SNM,680,680,100,98,11,0,N
CORNERSTONE CMNTY BK,CORNERSTONE CMNTY BC,1173,3485420,"RED BLUFF, CA",SMB,679,679,100,98,3,0,N
FIRST NB&TC OF ARDMORE,FIRST NAT CORP,1174,984258,"ARDMORE, OK",NAT,677,677,100,98,10,0,N
MIDSOUTH BK,MIDSOUTH BC,1175,929932,"DOTHAN, AL",SNM,676,676,100,98,11,0,N
BANK OF ELK RIVER,METRO NORTH BSHRS,1176,10250,"ELK RIVER, MN",SNM,675,675,100,98,3,0,N
CCB CMNTY BK,SOUTHERN NAT CORP,1177,655839,"ANDALUSIA, AL",SNM,675,675,100,98,3,0,N
STEPHENSON NB&TC,STEPHENSON NAT BC,1178,598048,"MARINETTE, WI",NAT,672,672,100,98,5,0,N
SAUK VALLEY B&TC,S V FNCL,1179,2797162,"STERLING, IL",SNM,671,671,100,98,6,0,N
BANK OF BRENHAM NA,INDUSTRY BSHRS,1180,3042234,"BRENHAM, TX",NAT,671,671,100,98,2,0,N
FNB BK,PINE KNOB HOLDS LLC,1181,400141,"MAYFIELD, KY",SNM,670,670,100,98,9,0,N
PEOPLES SVGS BK OF RHINELAND,RHINELAND BSHRS,1182,242257,"RHINELAND, MO",SNM,670,670,100,98,10,0,N
